date,ticker,open,high,low,close,volume
2023-08-23,GOOGL,263.76,266.68,260.97,262.78,1373273.0
2023-08-24,GOOGL,267.66,269.34,265.81,266.8,2914641.0
2023-08-25,GOOGL,264.65,269.17,261.89,266.46,268426.0
2023-08-26,GOOGL,258.55,263.06,258.34,262.2,443083.0
2023-08-27,GOOGL,265.3,267.94,264.69,267.36,2265716.0
2023-08-28,GOOGL,265.11,269.13,262.16,267.99,2201529.0
2023-08-29,GOOGL,260.25,260.97,259.18,260.82,698830.0
2023-08-30,GOOGL,265.72,271.58,265.2,269.05,4689125.0
2023-08-31,GOOGL,259.28,262.25,257.86,261.63,2239876.0
2023-09-01,GOOGL,266.49,269.55,266.46,268.32,4205498.0
2023-09-02,GOOGL,258.74,261.12,258.2,259.42,1700178.0
2023-09-03,GOOGL,268.08,271.22,268.08,271.11,738189.0
2023-09-04,GOOGL,267.59,271.74,265.97,270.13,2153751.0
2023-09-05,GOOGL,263.65,266.32,262.32,265.57,3563220.0
2023-09-06,GOOGL,264.15,269.17,263.84,266.96,1953723.0
2023-09-07,GOOGL,265.59,266.79,263.83,266.04,604409.0
2023-09-08,GOOGL,259.32,262.01,256.2,259.18,4391846.0
2023-09-09,GOOGL,264.19,264.85,260.92,261.7,3319596.0
2023-09-10,GOOGL,262.44,264.53,255.79,258.79,4212413.0
2023-09-11,GOOGL,260.67,263.84,257.96,263.64,3113461.0
2023-09-12,GOOGL,260.5,265.12,257.6,262.48,3582234.0
2023-09-13,GOOGL,258.62,265.08,256.84,262.3,140528.0
2023-09-14,GOOGL,267.68,270.57,264.21,264.29,2669992.0
2023-09-15,GOOGL,261.29,264.14,259.07,262.47,3100475.0
2023-09-16,GOOGL,260.33,262.5,259.28,260.21,3112115.0
2023-09-17,GOOGL,260.05,260.94,254.93,257.75,1793695.0
2023-09-18,GOOGL,263.73,268.72,263.66,267.38,2965164.0
2023-09-19,GOOGL,262.89,265.76,259.56,262.26,4993490.0
2023-09-20,GOOGL,260.77,264.07,258.03,263.82,1036495.0
2023-09-21,GOOGL,264.66,267.63,260.08,262.08,1146731.0
2023-09-22,GOOGL,259.6,262.0,254.22,256.78,733058.0
2023-09-23,GOOGL,265.28,266.5,264.06,265.89,1424704.0
2023-09-24,GOOGL,268.39,272.81,266.4,272.02,3574717.0
2023-09-25,GOOGL,261.83,263.35,260.47,262.61,1821760.0
2023-09-26,GOOGL,260.3,261.77,256.65,257.81,1111790.0
2023-09-27,GOOGL,260.1,265.73,258.61,263.16,386487.0
2023-09-28,GOOGL,266.74,266.98,265.17,265.63,2609595.0
2023-09-29,GOOGL,264.86,266.7,260.16,262.11,1963969.0
2023-09-30,GOOGL,263.51,264.86,263.0,263.57,2158742.0
2023-10-01,GOOGL,260.52,260.77,259.94,260.77,3451281.0
2023-10-02,GOOGL,268.5,271.16,265.65,268.59,4647506.0
2023-10-03,GOOGL,263.86,265.21,260.44,262.86,2381178.0
2023-10-04,GOOGL,261.68,261.81,259.83,261.78,4864593.0
2023-10-05,GOOGL,259.36,261.23,254.16,256.08,2541546.0
2023-10-06,GOOGL,265.16,267.58,262.02,262.8,4945643.0
2023-10-07,GOOGL,259.76,263.29,259.58,260.78,2499968.0
2023-10-08,GOOGL,262.18,265.6,260.37,263.02,4347996.0
2023-10-09,GOOGL,266.2,271.27,263.64,269.74,760821.0
2023-10-10,GOOGL,264.02,267.92,262.42,265.77,2446073.0
2023-10-11,GOOGL,261.09,264.29,259.85,264.08,3174951.0
2023-10-12,GOOGL,264.26,265.56,258.45,260.64,900224.0
2023-10-13,GOOGL,263.44,265.96,262.38,262.78,1710967.0
2023-10-14,GOOGL,268.47,274.26,267.84,271.97,1282279.0
2023-10-15,GOOGL,266.88,267.52,264.99,266.61,4113090.0
2023-10-16,GOOGL,267.52,268.57,266.2,268.1,3564699.0
2023-10-17,GOOGL,264.39,265.67,260.78,262.63,2664636.0
2023-10-18,GOOGL,258.6,264.18,257.29,261.66,610970.0
2023-10-19,GOOGL,267.81,270.92,267.8,269.1,990264.0
2023-10-20,GOOGL,262.2,266.2,261.36,263.93,1965889.0
2023-10-21,GOOGL,267.08,268.41,266.49,267.89,1560203.0
2023-10-22,GOOGL,260.74,263.3,260.19,261.52,343922.0
2023-10-23,GOOGL,268.14,268.21,265.47,267.08,2146140.0
2023-10-24,GOOGL,266.38,267.88,262.57,262.74,2171491.0
2023-10-25,GOOGL,263.22,265.62,261.86,262.38,2653396.0
2023-10-26,GOOGL,262.09,264.51,258.17,259.61,1196091.0
2023-10-27,GOOGL,259.27,261.34,257.36,257.64,2219081.0
2023-10-28,GOOGL,268.49,269.56,263.83,266.54,3770813.0
2023-10-29,GOOGL,266.86,269.68,265.32,266.92,329650.0
2023-10-30,GOOGL,259.76,262.28,255.18,257.02,1049319.0
2023-10-31,GOOGL,268.35,268.79,263.91,265.04,3286531.0
2023-11-01,GOOGL,266.09,266.53,260.87,263.7,2346388.0
2023-11-02,GOOGL,266.67,268.17,264.81,268.08,4756500.0
2023-11-03,GOOGL,263.9,267.29,262.42,264.38,2378187.0
2023-11-04,GOOGL,261.09,267.66,259.54,264.72,4135119.0
2023-11-05,GOOGL,267.1,270.83,265.28,269.65,3317597.0
2023-11-06,GOOGL,261.14,265.95,259.32,263.55,555304.0
2023-11-07,GOOGL,261.22,266.49,258.41,263.69,4234789.0
2023-11-08,GOOGL,265.12,268.95,263.95,268.48,2631029.0
2023-11-09,GOOGL,262.65,264.05,260.7,263.87,943740.0
2023-11-10,GOOGL,266.97,269.81,265.74,268.76,3810903.0
2023-11-11,GOOGL,266.46,268.15,265.15,268.1,3485738.0
2023-11-12,GOOGL,259.36,263.03,256.9,262.1,3280780.0
2023-11-13,GOOGL,259.87,262.3,258.14,258.85,1266903.0
2023-11-14,GOOGL,259.52,262.26,258.0,261.72,3956446.0
2023-11-15,GOOGL,259.08,261.71,253.77,255.83,1263804.0
2023-11-16,GOOGL,260.39,262.67,255.59,257.1,742746.0
2023-11-17,GOOGL,259.1,263.46,257.04,260.7,1588901.0
2023-11-18,GOOGL,266.29,270.08,263.81,269.05,1108860.0
2023-11-19,GOOGL,260.45,263.64,259.93,263.35,2202565.0
2023-11-20,GOOGL,262.99,265.74,261.7,264.49,3399590.0
2023-11-21,GOOGL,258.91,260.06,252.48,255.05,1445894.0
2023-11-22,GOOGL,265.64,270.96,264.94,269.31,639912.0
2023-11-23,GOOGL,267.76,271.65,264.96,270.1,3641932.0
2023-11-24,GOOGL,265.11,269.7,264.18,266.84,2788467.0
2023-11-25,GOOGL,264.81,266.25,262.09,262.32,4726863.0
2023-11-26,GOOGL,266.57,268.31,266.29,267.92,4072195.0
2023-11-27,GOOGL,258.93,261.35,257.65,259.14,4262519.0
2023-11-28,GOOGL,260.27,265.45,258.66,262.86,3721911.0
2023-11-29,GOOGL,265.81,269.02,264.5,266.25,2001536.0
2023-11-30,GOOGL,267.98,271.72,266.61,269.85,2665921.0
2023-12-01,GOOGL,263.43,268.22,263.29,267.36,3401062.0
2023-12-02,GOOGL,259.22,262.34,258.66,262.19,3247621.0
2023-12-03,GOOGL,263.39,264.99,260.22,262.34,1589517.0
2023-12-04,GOOGL,263.6,268.33,261.39,267.51,248993.0
2023-12-05,GOOGL,260.97,262.56,257.88,258.14,4268246.0
2023-12-06,GOOGL,262.59,264.43,259.49,261.99,1558221.0
2023-12-07,GOOGL,262.18,266.05,259.2,264.97,2030498.0
2023-12-08,GOOGL,264.16,264.91,262.39,263.97,2793274.0
2023-12-09,GOOGL,263.26,264.68,262.47,264.6,1741244.0
2023-12-10,GOOGL,262.28,267.41,260.04,266.08,4684043.0
2023-12-11,GOOGL,260.28,262.41,256.58,259.53,3395328.0
2023-12-12,GOOGL,259.63,264.95,257.44,262.52,3649194.0
2023-12-13,GOOGL,267.53,267.56,263.02,265.17,4774738.0
2023-12-14,GOOGL,266.91,268.69,263.04,264.51,4987244.0
2023-12-15,GOOGL,267.9,269.21,267.14,269.05,241555.0
2023-12-16,GOOGL,263.47,266.83,262.51,265.7,2314057.0
2023-12-17,GOOGL,262.54,262.8,258.16,260.06,2325909.0
2023-12-18,GOOGL,261.8,266.12,261.53,265.04,4844189.0
2023-12-19,GOOGL,263.19,267.48,261.96,265.3,1347803.0
2023-12-20,GOOGL,263.79,266.71,260.57,261.51,3886498.0
2023-12-21,GOOGL,258.74,261.39,254.83,256.62,4678047.0
2023-12-22,GOOGL,263.66,268.83,261.42,266.88,1132131.0
2023-12-23,GOOGL,265.6,266.99,261.67,264.55,4177031.0
2023-12-24,GOOGL,262.98,263.74,261.31,261.51,4555481.0
2023-12-25,GOOGL,263.35,263.56,263.12,263.54,1711495.0
2023-12-26,GOOGL,267.48,269.36,264.59,266.0,1717843.0
2023-12-27,GOOGL,259.98,263.97,257.75,263.7,2401280.0
2023-12-28,GOOGL,267.65,269.45,263.0,265.4,4141152.0
2023-12-29,GOOGL,260.49,262.65,255.82,257.2,271327.0
2023-12-30,GOOGL,268.01,268.95,263.33,265.49,2194571.0
2023-12-31,GOOGL,268.0,269.32,267.1,268.64,2339866.0
2024-01-01,GOOGL,266.9,267.71,263.3,263.62,2579627.0
2024-01-02,GOOGL,267.24,269.18,264.71,266.75,1451386.0
2024-01-03,GOOGL,263.74,265.22,259.0,261.56,1053816.0
2024-01-04,GOOGL,268.36,269.87,266.78,269.53,3069222.0
2024-01-05,GOOGL,262.85,263.17,257.14,259.08,3612136.0
2024-01-06,GOOGL,265.95,266.97,262.12,265.04,1872863.0
2024-01-07,GOOGL,264.39,267.99,262.54,267.75,3241824.0
2024-01-08,GOOGL,262.48,264.1,260.68,263.33,2413794.0
2024-01-09,GOOGL,259.95,260.93,257.05,257.18,246095.0
2024-01-10,GOOGL,267.41,269.3,267.14,269.25,290016.0
2024-01-11,GOOGL,267.59,269.43,265.73,266.79,681537.0
2024-01-12,GOOGL,260.02,264.14,259.87,261.77,4478682.0
2024-01-13,GOOGL,264.46,269.94,262.4,268.27,437500.0
2024-01-14,GOOGL,267.22,269.25,262.85,264.07,712857.0
2024-01-15,GOOGL,260.22,260.44,253.82,256.45,605935.0
2024-01-16,GOOGL,267.84,272.62,265.31,270.96,4394673.0
2024-01-17,GOOGL,261.27,266.65,260.36,263.86,1821708.0
2024-01-18,GOOGL,264.35,265.12,261.13,263.01,3591149.0
2024-01-19,GOOGL,267.4,270.26,267.07,268.16,315997.0
2024-01-20,GOOGL,263.25,265.71,261.04,261.71,3451743.0
2024-01-21,GOOGL,263.07,269.73,261.9,266.8,676251.0
2024-01-22,GOOGL,264.24,268.73,263.6,266.31,4157356.0
2024-01-23,GOOGL,261.5,262.15,256.68,258.04,2161035.0
2024-01-24,GOOGL,266.62,268.77,262.76,263.04,3324476.0
2024-01-25,GOOGL,258.7,262.43,255.98,259.72,2121172.0
2024-01-26,GOOGL,265.39,268.13,263.24,263.6,4622304.0
2024-01-27,GOOGL,259.87,262.98,256.88,261.42,3456462.0
2024-01-28,GOOGL,268.1,270.1,267.42,269.25,4707481.0
2024-01-29,GOOGL,267.14,269.9,265.16,267.25,282588.0
2024-01-30,GOOGL,262.95,263.07,259.53,261.63,1507062.0
2024-01-31,GOOGL,261.37,264.03,257.64,258.81,4231133.0
2024-02-01,GOOGL,268.19,270.83,266.67,267.21,3309438.0
2024-02-02,GOOGL,262.0,262.33,259.82,261.35,4398665.0
2024-02-03,GOOGL,267.65,274.31,265.71,271.5,3593607.0
2024-02-04,GOOGL,260.96,262.96,257.37,260.27,1532974.0
2024-02-05,GOOGL,261.19,264.53,259.71,261.69,3293834.0
2024-02-06,GOOGL,263.68,266.81,262.32,266.45,4280258.0
2024-02-07,GOOGL,267.57,269.19,262.92,263.95,3827712.0
2024-02-08,GOOGL,262.99,263.38,257.21,259.88,2945493.0
2024-02-09,GOOGL,261.17,263.36,257.8,258.24,3568855.0
2024-02-10,GOOGL,263.75,267.79,261.04,265.13,383801.0
2024-02-11,GOOGL,260.76,262.02,256.29,257.0,1750643.0
2024-02-12,GOOGL,268.04,272.58,266.0,270.82,2484746.0
2024-02-13,GOOGL,265.81,265.87,264.55,265.26,4421145.0
2024-02-14,GOOGL,267.4,270.15,262.78,265.48,2629093.0
2024-02-15,GOOGL,266.37,267.14,262.49,265.27,4503636.0
2024-02-16,GOOGL,266.13,270.16,264.01,269.12,1276496.0
2024-02-17,GOOGL,263.42,267.07,262.77,265.15,566636.0
2024-02-18,GOOGL,261.62,265.48,261.2,264.14,4990939.0
2024-02-19,GOOGL,262.37,262.43,259.78,261.22,1002923.0
2024-02-20,GOOGL,259.62,262.27,258.55,261.71,533708.0
2024-02-21,GOOGL,260.24,260.47,256.6,258.67,586075.0
2024-02-22,GOOGL,259.97,261.04,257.82,259.72,1653073.0
2024-02-23,GOOGL,258.66,260.18,255.53,257.18,4639218.0
2024-02-24,GOOGL,268.0,269.99,265.01,268.95,1411521.0
2024-02-25,GOOGL,264.02,268.11,262.24,267.75,1652964.0
2024-02-26,GOOGL,260.89,265.96,259.33,264.83,4335881.0
2024-02-27,GOOGL,260.82,264.14,260.21,263.28,2768033.0
2024-02-28,GOOGL,258.53,261.48,255.29,256.11,4285988.0
2024-03-01,GOOGL,265.5,268.09,261.73,263.44,3909814.0
2024-03-02,GOOGL,263.23,263.27,259.56,259.8,3567137.0
2024-03-03,GOOGL,266.63,267.94,263.36,263.41,3120902.0
2024-03-04,GOOGL,265.18,265.87,260.05,261.78,4695249.0
2024-03-05,GOOGL,261.33,263.67,258.42,258.62,274199.0
2024-03-06,GOOGL,267.11,267.19,264.73,266.02,2592517.0
2024-03-07,GOOGL,262.31,265.02,256.04,258.95,2945465.0
2024-03-08,GOOGL,265.81,268.55,263.65,266.17,623448.0
2024-03-09,GOOGL,261.49,266.14,260.72,264.47,4605871.0
2024-03-10,GOOGL,258.98,262.15,257.87,261.12,4248629.0
2024-03-11,GOOGL,264.19,267.91,263.51,267.83,2641156.0
2024-03-12,GOOGL,259.01,263.24,257.53,261.44,1815136.0
2024-03-13,GOOGL,266.48,268.65,262.91,263.16,2210024.0
2024-03-14,GOOGL,268.01,271.73,267.47,270.79,185193.0
2024-03-15,GOOGL,268.49,271.02,265.94,270.59,349983.0
2024-03-16,GOOGL,266.67,266.96,262.51,262.92,3970372.0
2024-03-17,GOOGL,266.8,268.62,264.7,267.66,532114.0
2024-03-18,GOOGL,261.6,265.25,258.87,262.73,2977378.0
2024-03-19,GOOGL,261.86,263.05,257.81,259.27,1987345.0
2024-03-20,GOOGL,260.97,263.77,260.73,261.4,1731159.0
2024-03-21,GOOGL,264.04,268.22,261.82,267.73,577329.0
2024-03-22,GOOGL,265.29,272.0,263.64,269.1,882773.0
2024-03-23,GOOGL,264.49,266.14,262.36,265.11,2809813.0
2024-03-24,GOOGL,263.81,266.33,258.96,260.59,3195171.0
2024-03-25,GOOGL,266.34,272.97,266.12,270.15,855220.0
2024-03-26,GOOGL,267.55,270.33,265.1,270.06,1953536.0
2024-03-27,GOOGL,263.93,266.65,263.13,265.06,2002672.0
2024-03-28,GOOGL,259.49,260.67,257.88,259.19,459969.0
2024-03-29,GOOGL,260.67,261.38,257.41,258.71,483596.0
2024-03-30,GOOGL,263.31,264.97,257.43,260.31,2286909.0
2024-03-31,GOOGL,265.84,271.25,264.41,268.25,2150089.0
2024-04-01,GOOGL,267.57,270.05,265.79,267.07,498391.0
2024-04-02,GOOGL,260.4,264.97,258.26,263.48,3782741.0
2024-04-03,GOOGL,267.95,270.35,263.37,265.68,813874.0
2024-04-04,GOOGL,267.36,271.7,266.98,268.94,1870910.0
2024-04-05,GOOGL,265.48,266.38,262.5,264.77,3286083.0
2024-04-06,GOOGL,259.3,260.2,255.06,256.61,1873400.0
2024-04-07,GOOGL,262.23,262.54,257.51,258.8,4740107.0
2024-04-08,GOOGL,259.96,262.81,254.94,256.05,4483816.0
2024-04-09,GOOGL,263.42,266.17,261.5,265.25,4808757.0
2024-04-10,GOOGL,267.14,270.08,265.03,268.52,4792944.0
2024-04-11,GOOGL,260.3,261.34,257.57,260.31,3709150.0
2024-04-12,GOOGL,266.31,267.87,264.89,265.05,2596655.0
2024-04-13,GOOGL,262.59,264.97,260.07,260.98,4771968.0
2024-04-14,GOOGL,266.78,270.33,265.25,269.32,3341755.0
2024-04-15,GOOGL,266.59,267.41,262.26,264.62,1234864.0
2024-04-16,GOOGL,263.31,265.25,259.75,261.18,4155943.0
2024-04-17,GOOGL,265.26,267.0,263.33,266.67,4746353.0
2024-04-18,GOOGL,264.26,270.32,261.87,267.46,2771909.0
2024-04-19,GOOGL,260.69,260.94,256.37,257.53,909408.0
2024-04-20,GOOGL,266.76,268.19,261.57,263.7,3224949.0
2024-04-21,GOOGL,265.56,267.54,265.2,267.16,733177.0
2024-04-22,GOOGL,259.08,264.06,256.39,261.44,606214.0
2024-04-23,GOOGL,259.48,260.6,256.68,257.87,2128215.0
2024-04-24,GOOGL,260.93,266.47,258.42,263.82,3439524.0
2024-04-25,GOOGL,267.89,269.37,264.77,265.85,2215663.0
2024-04-26,GOOGL,259.8,259.87,255.14,256.67,1204104.0
2024-04-27,GOOGL,268.3,270.65,266.48,267.53,4248330.0
2024-04-28,GOOGL,268.34,268.85,263.86,264.44,2271859.0
2024-04-29,GOOGL,261.79,267.25,258.92,265.37,3735178.0
2024-04-30,GOOGL,260.07,260.91,258.93,259.39,772432.0
2024-05-01,GOOGL,265.73,267.39,261.88,262.6,2979287.0
2024-05-02,GOOGL,268.24,272.52,265.8,269.88,3935412.0
2024-05-03,GOOGL,260.32,265.03,257.57,263.31,4327084.0
2024-05-04,GOOGL,259.91,261.71,254.1,256.87,4125908.0
2024-05-05,GOOGL,258.86,264.33,258.53,261.77,2199511.0
2024-05-06,GOOGL,268.23,272.03,268.08,269.94,3798776.0
2024-05-07,GOOGL,263.81,269.31,263.13,267.11,4068636.0
2024-05-08,GOOGL,261.98,264.15,257.93,259.86,4248478.0
2024-05-09,GOOGL,267.07,270.83,264.32,268.77,767317.0
2024-05-10,GOOGL,266.57,267.18,264.21,264.3,819085.0
2024-05-11,GOOGL,263.83,264.28,259.46,260.65,4401232.0
2024-05-12,GOOGL,263.16,264.0,259.12,260.1,524274.0
2024-05-13,GOOGL,263.89,266.69,261.71,265.61,4188256.0
2024-05-14,GOOGL,260.89,267.11,258.34,264.62,4299359.0
2024-05-15,GOOGL,265.2,265.87,261.9,263.47,3284001.0
2024-05-16,GOOGL,267.38,268.77,263.53,265.85,4426133.0
2024-05-17,GOOGL,267.04,270.56,265.99,268.61,2428344.0
2024-05-18,GOOGL,259.25,262.74,256.32,261.98,3091514.0
2024-05-19,GOOGL,260.07,263.53,259.67,261.2,262483.0
2024-05-20,GOOGL,264.61,267.62,264.06,265.02,2460123.0
2024-05-21,GOOGL,268.09,272.07,267.59,271.15,1162089.0
2024-05-22,GOOGL,262.22,265.48,261.5,263.73,1567085.0
2024-05-23,GOOGL,267.49,273.38,267.31,270.88,493620.0
2024-05-24,GOOGL,268.5,269.66,267.13,267.54,4086027.0
2024-05-25,GOOGL,263.67,268.46,261.05,267.05,669396.0
2024-05-26,GOOGL,259.6,260.86,254.02,256.49,1859575.0
2024-05-27,GOOGL,258.52,261.06,255.22,255.48,388714.0
2024-05-28,GOOGL,260.8,262.61,259.28,261.42,3124490.0
2024-05-29,GOOGL,265.36,267.24,261.15,263.66,1266353.0
2024-05-30,GOOGL,264.92,268.81,264.8,267.66,3639865.0
2024-05-31,GOOGL,262.22,263.19,256.23,259.21,2932237.0
2024-06-01,GOOGL,259.09,260.51,258.36,258.41,4060103.0
2024-06-02,GOOGL,261.72,263.22,258.49,260.79,3939977.0
2024-06-03,GOOGL,260.2,262.26,259.24,262.08,3047510.0
2024-06-04,GOOGL,264.63,267.58,261.14,262.3,1790768.0
2024-06-05,GOOGL,264.59,269.79,263.87,268.08,3407924.0
2024-06-06,GOOGL,267.32,273.33,267.26,270.6,3950551.0
2024-06-07,GOOGL,265.83,268.12,260.74,263.39,122366.0
2024-06-08,GOOGL,258.95,264.38,258.52,262.03,4926994.0
2024-06-09,GOOGL,266.1,269.84,265.73,269.77,1980387.0
2024-06-10,GOOGL,260.24,261.2,254.28,256.48,3738721.0
2024-06-11,GOOGL,261.79,266.78,261.29,265.0,2361720.0
2024-06-12,GOOGL,262.49,267.15,259.67,265.18,141245.0
2024-06-13,GOOGL,262.54,265.2,262.19,264.46,4545341.0
2024-06-14,GOOGL,260.5,266.14,258.25,263.56,3616368.0
2024-06-15,GOOGL,266.97,267.37,261.88,263.75,1744759.0
2024-06-16,GOOGL,267.82,269.04,264.02,264.16,1201077.0
2024-06-17,GOOGL,259.2,261.02,256.37,258.15,3536882.0
2024-06-18,GOOGL,260.13,262.05,259.07,259.82,3311671.0
2024-06-19,GOOGL,268.14,274.18,267.65,272.02,2854579.0
2024-06-20,GOOGL,268.36,270.22,263.54,265.05,2167591.0
2024-06-21,GOOGL,262.1,262.15,258.88,261.53,4590359.0
2024-06-22,GOOGL,264.29,265.56,262.28,264.6,3763600.0
2024-06-23,GOOGL,259.4,261.02,255.91,256.7,1203290.0
2024-06-24,GOOGL,258.69,263.69,257.6,262.2,2567280.0
2024-06-25,GOOGL,258.88,259.09,256.95,257.22,3318357.0
2024-06-26,GOOGL,267.32,271.68,267.17,269.62,4273141.0
2024-06-27,GOOGL,258.56,259.97,253.38,255.41,2112284.0
2024-06-28,GOOGL,259.41,261.69,257.48,260.39,3015430.0
2024-06-29,GOOGL,265.6,267.19,260.08,262.22,1126917.0
2024-06-30,GOOGL,260.68,260.83,256.09,256.86,667679.0
2024-07-01,GOOGL,266.59,270.38,264.75,268.18,4497419.0
2024-07-02,GOOGL,260.93,263.13,254.63,257.25,4746805.0
2024-07-03,GOOGL,268.18,268.21,264.19,264.53,3306602.0
2024-07-04,GOOGL,263.41,265.16,258.61,261.49,2219928.0
2024-07-05,GOOGL,260.88,263.85,258.98,260.01,3603598.0
2024-07-06,GOOGL,263.82,265.98,261.75,262.7,1330281.0
2024-07-07,GOOGL,263.63,264.94,263.15,263.76,813774.0
2024-07-08,GOOGL,266.14,269.1,262.52,264.48,626252.0
2024-07-09,GOOGL,260.74,265.96,260.23,264.26,2119338.0
2024-07-10,GOOGL,262.18,262.71,261.19,262.17,3248850.0
2024-07-11,GOOGL,264.23,266.96,261.78,264.0,3016683.0
2024-07-12,GOOGL,266.15,267.4,263.92,264.49,493585.0
2024-07-13,GOOGL,263.23,263.31,259.65,259.71,
2024-07-14,GOOGL,262.29,263.24,262.11,262.15,4858719.0
2024-07-15,GOOGL,267.6,270.69,266.42,270.3,926941.0
2024-07-16,GOOGL,262.78,264.32,259.55,261.79,4484694.0
2024-07-17,GOOGL,261.69,262.92,260.86,262.49,3922587.0
2024-07-18,GOOGL,262.74,267.3,262.65,266.37,1992661.0
2024-07-19,GOOGL,267.32,269.64,264.78,267.91,3237965.0
2024-07-20,GOOGL,262.64,263.74,262.25,263.05,560425.0
2024-07-21,GOOGL,259.33,263.7,258.13,263.25,4266526.0
2024-07-22,GOOGL,266.17,272.24,265.81,269.85,2887397.0
2024-07-23,GOOGL,259.45,260.78,258.41,258.92,3822964.0
2024-07-24,GOOGL,263.85,266.22,263.47,264.88,1379083.0
2024-07-25,GOOGL,264.01,265.84,257.7,260.53,1860258.0
2024-07-26,GOOGL,265.35,267.35,263.15,263.93,1292690.0
2024-07-27,GOOGL,258.64,259.59,255.3,256.62,3869298.0
2024-07-28,GOOGL,258.86,261.03,255.35,257.4,1244379.0
2024-07-29,GOOGL,264.68,267.51,262.73,265.16,4747046.0
2024-07-30,GOOGL,260.92,261.78,256.1,257.39,109561.0
2024-07-31,GOOGL,261.82,263.62,258.5,260.64,3262098.0
2024-08-01,GOOGL,266.8,268.77,262.21,263.98,4890734.0
2024-08-02,GOOGL,261.43,264.24,257.91,260.01,2293071.0
2024-08-03,GOOGL,262.59,268.74,259.69,266.41,1250505.0
2024-08-04,GOOGL,259.77,262.27,257.06,261.53,954613.0
2024-08-05,GOOGL,266.93,268.7,264.48,266.48,664940.0
2024-08-06,GOOGL,267.48,273.38,265.36,270.6,472183.0
2024-08-07,GOOGL,265.54,271.22,264.19,269.26,2738002.0
2024-08-08,GOOGL,263.25,268.57,262.33,267.17,3453096.0
2024-08-09,GOOGL,265.79,271.51,264.54,269.53,4213570.0
2024-08-10,GOOGL,267.56,270.27,263.52,264.1,873309.0
2024-08-11,GOOGL,262.01,264.68,260.22,262.98,4455982.0
2024-08-12,GOOGL,259.67,261.33,257.0,257.73,1893115.0
2024-08-13,GOOGL,258.6,263.63,256.37,261.34,400229.0
2024-08-14,GOOGL,263.41,264.78,261.48,264.64,115822.0
2024-08-15,GOOGL,260.76,261.86,258.37,260.64,1701545.0
2024-08-16,GOOGL,262.93,266.23,260.49,263.91,863061.0
2024-08-17,GOOGL,266.95,267.87,263.11,264.86,1659498.0
2024-08-18,GOOGL,263.7,266.86,260.82,265.92,4376450.0
2024-08-19,GOOGL,267.84,270.42,264.82,265.59,1166987.0
2024-08-20,GOOGL,262.06,262.82,257.28,258.78,115678.0
2024-08-21,GOOGL,260.3,262.53,255.93,256.45,4271703.0
2024-08-22,GOOGL,263.27,266.23,258.18,260.62,4420806.0
2024-08-23,GOOGL,263.65,267.0,260.8,264.88,3445211.0
2024-08-24,GOOGL,258.89,261.72,255.14,256.84,3139938.0
2024-08-25,GOOGL,259.29,260.89,255.27,256.17,939457.0
2024-08-26,GOOGL,267.77,269.09,265.39,269.0,4340040.0
2024-08-27,GOOGL,265.18,268.42,263.72,267.03,2220762.0
2024-08-28,GOOGL,267.97,269.4,265.7,266.35,2384130.0
2024-08-29,GOOGL,266.8,273.15,266.41,270.77,4422361.0
2024-08-30,GOOGL,259.32,259.91,255.03,256.49,4929899.0
2024-08-31,GOOGL,263.02,269.38,262.27,266.82,864011.0
2024-09-01,GOOGL,264.84,265.25,261.12,261.61,2146658.0
2024-09-02,GOOGL,263.51,265.65,262.2,263.35,379510.0
2024-09-03,GOOGL,266.51,267.49,265.25,267.49,3579650.0
2024-09-04,GOOGL,264.69,267.94,262.55,266.28,1517439.0
2024-09-05,GOOGL,258.94,259.67,257.0,258.34,4374781.0
2024-09-06,GOOGL,260.17,260.91,259.38,259.71,1238825.0
2024-09-07,GOOGL,268.32,273.52,266.1,271.74,2157378.0
2024-09-08,GOOGL,266.23,270.31,263.32,268.76,1086249.0
2024-09-09,GOOGL,266.25,268.6,266.16,268.07,2074111.0
2024-09-10,GOOGL,265.18,271.02,264.96,268.31,3411814.0
2024-09-11,GOOGL,259.01,263.65,256.35,261.17,2915391.0
2024-09-12,GOOGL,268.02,268.74,265.73,268.08,4849889.0
2024-09-13,GOOGL,265.85,267.95,264.75,266.51,1913749.0
2024-09-14,GOOGL,266.24,270.67,263.73,269.52,4106852.0
2024-09-15,GOOGL,267.49,268.36,262.99,263.5,2921423.0
2024-09-16,GOOGL,260.23,263.58,257.46,261.01,4847395.0
2024-09-17,GOOGL,264.9,268.58,264.08,268.43,1081950.0
2024-09-18,GOOGL,266.78,268.14,261.62,264.14,2023800.0
2024-09-19,GOOGL,260.97,262.19,260.4,261.97,4600990.0
2024-09-20,GOOGL,262.77,266.65,261.01,265.62,2010442.0
2024-09-21,GOOGL,259.15,260.37,255.1,257.13,2732514.0
2024-09-22,GOOGL,264.14,270.73,262.94,268.07,362152.0
2024-09-23,GOOGL,265.42,266.0,262.75,265.23,2780219.0
2024-09-24,GOOGL,266.56,270.91,265.96,268.45,2723990.0
2024-09-25,GOOGL,259.44,261.15,258.59,259.06,239506.0
2024-09-26,GOOGL,261.53,262.74,259.32,260.74,1546763.0
2024-09-27,GOOGL,259.44,262.94,256.98,262.43,3210390.0
