transaction_id,date,ticker,action,quantity,price
1866,2024-10-10,UPS,SELL,343.0,78.74
1867,2024-03-19,UPS,BUY,326.0,323.48
1868,2023-05-22,UPS,SELL,155.0,126.05
1869,2023-09-07,PYPL,SELL,297.0,356.0
1870,2024-06-26,WMT,SELL,163.0,499.32
1871,2024-02-18,AMAT,BUY,131.0,136.61
1872,2023-02-14,MRK,BUY,102.0,57.69
1873,2024-10-29,IBM,BUY,212.0,263.72
1874,2024-03-07,ADBE,SELL,81.0,478.45
1875,2023-03-22,UPS,SELL,36.0,75.15
1876,2023-12-31,PYPL,SELL,196.0,129.94
1877,2023-04-29,ORCL,SELL,385.0,154.97
1878,2024-01-08,AVGO,BUY,224.0,154.94
1879,2024-11-03,WMT,BUY,365.0,253.58
1880,2023-03-30,DIS,BUY,92.0,473.59
1881,2023-01-20,AVGO,SELL,356.0,234.31
1882,2023-03-03,JPM,BUY,398.0,208.31
1883,2024-11-22,COST,BUY,206.0,63.36
1884,2024-08-27,DIS,BUY,316.0,486.68
1885,2023-02-05,JPM,BUY,376.0,415.16
1886,2024-04-04,AMAT,SELL,214.0,343.37
1887,2023-08-02,JPM,BUY,406.0,356.46
1888,2023-11-15,CSCO,SELL,10.0,283.55
1889,2024-05-14,COST,BUY,465.0,235.1
1890,2023-11-30,AMD,SELL,231.0,363.77
1891,2024-05-05,INTC,SELL,229.0,94.06
1892,2024-10-08,MSFT,SELL,461.0,214.73
1893,2024-10-19,JPM,SELL,7.0,213.76
1894,2024-05-08,TSLA,BUY,444.0,172.77
1895,2023-05-20,BAC,SELL,124.0,457.2
1896,2023-11-29,CSCO,BUY,345.0,61.25
1897,2024-08-19,HON,BUY,112.0,223.15
1898,2023-03-01,TSLA,SELL,277.0,106.85
1899,2023-03-09,MRK,BUY,249.0,205.86
1900,2024-02-03,ADBE,BUY,84.0,113.25
1901,2023-05-12,MRK,BUY,301.0,199.79
1902,2024-06-04,AMD,SELL,10.0,90.83
1903,2024-11-22,ADBE,SELL,399.0,338.43
1904,2023-05-24,QCOM,SELL,221.0,240.95
1905,2023-04-22,TSLA,SELL,471.0,491.79
1906,2023-03-26,PYPL,BUY,4.0,295.48
1907,2024-11-09,PYPL,BUY,39.0,354.69
1908,2023-04-08,PEP,SELL,147.0,409.44
1909,2024-10-07,QCOM,SELL,310.0,86.05
1910,2024-05-06,NVDA,BUY,364.0,394.69
1911,2024-01-09,QCOM,BUY,37.0,461.83
1912,2024-08-01,PFE,BUY,469.0,281.98
1913,2024-11-02,ADBE,BUY,415.0,216.17
1914,2024-10-08,ADBE,SELL,65.0,286.75
1915,2023-04-07,AAPL,SELL,478.0,200.47
1916,2024-10-15,HON,SELL,273.0,348.15
1917,2023-07-22,MRK,SELL,177.0,180.42
1918,2024-09-20,TGT,BUY,51.0,480.07
1919,2024-08-18,WMT,BUY,390.0,329.63
1920,2023-07-18,AMD,BUY,229.0,146.7
1921,2024-09-04,UPS,BUY,114.0,244.73
1922,2023-03-22,ADBE,BUY,48.0,418.56
1923,2023-05-02,UPS,SELL,314.0,165.06
1924,2024-01-10,PEP,SELL,3.0,80.84
1925,2023-09-03,HON,SELL,237.0,132.88
1926,2023-08-27,AAPL,BUY,93.0,461.83
1927,2024-04-22,WMT,SELL,486.0,462.66
1928,2024-07-23,ORCL,BUY,438.0,458.91
1929,2023-10-23,PYPL,BUY,472.0,319.15
1930,2023-08-28,TSLA,SELL,326.0,375.62
1931,2024-01-01,WMT,BUY,,478.54
1932,2023-02-13,INTC,BUY,274.0,491.83
1933,2024-04-08,AMAT,BUY,340.0,288.77
1934,2024-11-03,INTC,BUY,216.0,250.62
1935,2023-03-23,PFE,BUY,110.0,427.7
1936,2023-12-15,KO,SELL,282.0,142.54
1937,2023-02-08,ORCL,SELL,338.0,488.18
1938,2024-01-13,AMD,SELL,6.0,184.45
1939,2024-08-11,UPS,BUY,92.0,470.13
1940,2023-02-22,ADBE,BUY,336.0,361.97
1941,2023-03-30,NFLX,BUYY,444.0,198.87
1942,2023-03-05,MSFT,SELL,151.0,101.25
1943,2024-09-18,PYPL,SELL,14.0,301.38
1944,2024-06-11,JPM,SELL,279.0,474.58
1945,2024-11-04,WMT,SELL,407.0,99.96
1946,2024-10-01,IBM,SELL,171.0,275.28
1947,2024-11-01,ORCL,SELL,80.0,348.98
1948,2024-07-17,MSFT,SELL,444.0,483.3
1949,2023-02-04,PYPL,BUY,327.0,287.56
1950,2024-10-09,TGT,SELL,458.0,256.98
1951,2024-08-31,IBM,BUY,463.0,55.99
1952,2023-07-14,GOOGL,BUY,142.0,403.18
1953,2023-04-01,AVGO,BUY,35.0,309.09
1954,2024-01-27,KO,SELL,149.0,423.55
1955,2024-03-23,IBM,BUY,243.0,82.97
1956,2024-08-17,HON,SELL,259.0,309.68
1957,2024-02-16,AAPL,BUY,354.0,378.7
1958,2024-07-01,JPM,BUY,9.0,419.57
1959,2023-06-26,KO,SELL,185.0,72.01
1960,2023-10-05,QCOM,BUY,437.0,345.52
1961,2024-09-22,BAC,SELL,446.0,117.28
1962,2023-02-27,AMAT,SELL,14.0,360.17
1963,2023-07-12,TGT,SELL,112.0,87.9
1964,2024-10-21,NFLX,BUY,42.0,275.47
1965,2023-09-03,WMT,BUY,362.0,463.76
1966,2023-01-30,QCOM,BUY,422.0,451.22
1967,2024-10-10,GOOGL,BUY,237.0,294.21
1968,2023-02-09,NFLX,BUY,180.0,195.86
1969,2023-06-06,PFE,SELL,364.0,449.32
1970,2023-10-08,MSFT,SELL,335.0,338.53
1971,2024-09-14,AMZN,BUY,164.0,474.19
1972,2024-07-05,QCOM,SELL,418.0,428.92
1973,2024-04-07,META,BUY,166.0,428.47
1974,2024-02-03,WMT,BUY,302.0,382.57
1975,2024-11-14,KO,SELL,296.0,306.93
1976,2023-04-04,CSCO,BUY,192.0,457.38
1977,2023-10-22,JPM,BUY,201.0,193.59
1978,2024-10-17,ORCL,BUY,134.0,376.66
1979,2023-12-22,UPS,BUY,407.0,296.34
1980,2024-03-22,PEP,BUY,161.0,69.03
1981,2024-11-06,IBM,BUY,380.0,140.43
1982,2023-07-10,COST,SELL,460.0,314.79
1983,2024-09-28,TGT,SELL,279.0,327.48
1984,2023-01-27,TSLA,SELL,271.0,434.39
1985,2024-09-18,CSCO,SELL,324.0,373.23
1986,2023-01-10,PEP,SELL,118.0,290.53
1987,2024-09-11,DIS,SELL,464.0,259.03
1988,2024-11-24,QCOM,BUY,480.0,334.02
1989,2023-07-06,NFLX,BUY,319.0,465.07
1990,2024-11-28,DIS,BUY,139.0,378.41
1991,2024-04-01,ORCL,BUY,370.0,394.21
1992,2024-07-01,AMAT,SELL,105.0,353.94
1993,2024-05-25,AAPL,SELL,131.0,469.86
1994,2023-02-25,META,BUY,421.0,71.75
1995,2024-11-01,UPS,SELL,423.0,381.36
1996,2023-06-04,PEP,BUYY,216.0,464.85
1997,2024-01-18,QCOM,BUY,107.0,480.2
1998,2023-02-08,UPS,BUY,480.0,275.43
1999,2023-10-02,PYPL,SELL,286.0,258.06
2000,2023-09-23,TGT,BUY,253.0,121.32
2001,2024-05-27,COST,SELL,29.0,373.68
2002,2024-08-05,KO,BUY,347.0,270.82
2003,2023-10-27,NVDA,SELL,200.0,226.59
2004,2024-04-14,AVGO,BUY,196.0,292.69
2005,2023-03-06,INTC,SELL,190.0,303.59
2006,2024-11-26,WMT,SELL,288.0,191.04
2007,2024-10-19,MRK,SELL,120.0,459.7
2008,2023-11-21,CSCO,BUY,436.0,310.61
2009,2024-07-11,QCOM,SELL,33.0,99.7
2010,2023-11-19,COST,SELL,349.0,483.97
2011,2023-07-13,IBM,BUY,265.0,362.03
2012,2024-06-20,JPM,SELL,435.0,306.46
2013,2024-03-03,INTC,SELL,460.0,444.17
2014,2024-06-03,CSCO,BUY,275.0,375.77
2015,2023-01-25,GOOGL,SELL,425.0,397.32
2016,2023-08-25,PYPL,SELL,42.0,130.14
2017,2023-03-09,WMT,BUY,11.0,244.44
2018,2024-03-20,TSLA,SELL,183.0,490.57
2019,2023-06-15,JPM,BUY,23.0,245.06
2020,2023-05-29,ADBE,BUY,24.0,336.56
2021,2024-03-05,AMD,BUY,328.0,295.48
2022,2024-06-18,ORCL,SELL,457.0,307.36
2023,2023-11-20,TGT,BUYY,22.0,361.42
2024,2024-06-22,NVDA,SELL,33.0,165.98
2025,2024-02-26,AMD,SELL,189.0,129.76
2026,2024-09-30,MRK,SELL,308.0,321.87
2027,2024-10-21,COST,BUY,254.0,320.84
2028,2024-02-16,AMZN,BUY,384.0,395.29
2029,2023-06-15,AVGO,SELL,337.0,263.75
2030,2024-05-07,TGT,BUY,138.0,419.44
2031,2023-06-08,BAC,SELL,188.0,353.45
2032,2023-05-29,KO,BUY,179.0,379.33
2033,2023-10-09,AMZN,BUY,390.0,221.47
2034,2023-04-01,CSCO,BUY,342.0,51.7
2035,2023-10-19,ADBE,BUYY,12.0,241.03
2036,2023-09-19,ADBE,BUY,316.0,375.42
2037,2024-03-03,GOOGL,BUY,22.0,429.68
2038,2024-02-21,ADBE,SELL,168.0,137.84
2039,2024-11-29,ORCL,BUY,105.0,100.71
2040,2023-10-24,INTC,BUY,299.0,90.12
2041,2023-09-16,PFE,BUY,451.0,269.81
2042,2024-01-04,TSLA,BUY,421.0,176.28
2043,2023-06-23,COST,BUY,385.0,420.08
2044,2024-11-13,CSCO,SELL,453.0,444.83
2045,2023-02-05,TSLA,SELL,210.0,57.46
2046,2023-11-25,AAPL,BUY,149.0,435.89
2047,2023-06-17,WMT,BUY,268.0,465.86
2048,2024-11-01,COST,SELL,341.0,462.79
2049,2024-11-24,MRK,BUY,99.0,71.42
2050,2024-10-14,PFE,BUY,161.0,422.1
2051,2023-10-08,AMD,SELL,105.0,429.68
2052,2023-02-18,PEP,SELL,296.0,218.03
2053,2024-10-22,ADBE,SELL,254.0,355.93
2054,2023-05-05,NFLX,SELL,382.0,143.03
2055,2024-05-26,BAC,BUY,271.0,465.86
2056,2023-02-06,AAPL,BUY,22.0,484.04
2057,2023-05-22,AVGO,BUYY,245.0,320.62
2058,2023-08-16,IBM,BUY,485.0,318.26
2059,2024-10-20,UPS,BUY,78.0,396.24
2060,2023-06-29,WMT,BUY,74.0,171.01
2061,2023-09-15,HON,BUY,41.0,62.7
2062,2024-05-04,AMD,SELL,245.0,241.91
2063,2024-11-18,UPS,BUY,432.0,113.97
2064,2023-10-14,TGT,SELL,162.0,446.47
2065,2023-04-07,NVDA,SELL,224.0,429.29
2066,2023-09-05,MRK,BUY,307.0,172.95
2067,2024-06-02,WMT,BUY,365.0,402.39
2068,2023-07-24,AMZN,SELL,53.0,445.39
2069,2024-02-14,WMT,BUY,87.0,266.24
2070,2024-05-07,NFLX,SELL,9.0,437.31
2071,2023-04-21,AMAT,BUY,248.0,272.59
2072,2024-05-28,META,BUY,3.0,110.34
2073,2024-01-20,DIS,BUY,295.0,133.79
2074,2024-05-04,AMAT,SELL,324.0,390.99
2075,2023-04-05,PYPL,BUY,270.0,172.95
2076,2024-09-13,TGT,BUY,89.0,293.58
2077,2024-10-18,TSLA,BUY,65.0,187.27
2078,2023-03-02,COST,SELL,469.0,229.51
2079,2023-05-08,DIS,BUY,90.0,335.71
2080,2023-04-15,AMAT,BUY,237.0,74.69
2081,2023-08-06,TGT,SELL,455.0,145.35
2082,2023-03-17,UPS,BUY,397.0,125.48
2083,2024-11-24,ADBE,SELL,403.0,331.08
2084,2024-06-27,COST,SELL,54.0,470.03
2085,2024-05-22,TGT,SELL,224.0,71.43
2086,2023-01-04,INTC,SELL,155.0,303.15
2087,2023-05-25,NFLX,SELL,458.0,309.71
2088,2023-07-21,PFE,BUY,108.0,72.15
2089,2024-07-14,TGT,SELL,117.0,419.36
2090,2024-01-25,CSCO,BUYY,104.0,147.49
2091,2024-08-21,NVDA,BUY,417.0,207.89
2092,2024-11-15,CSCO,BUY,367.0,71.8
2093,2023-10-14,DIS,BUY,167.0,236.72
2094,2023-09-09,COST,SELL,488.0,103.26
2095,2023-12-05,JPM,BUY,178.0,108.03
2096,2023-11-01,TGT,SELL,284.0,316.22
2097,2023-10-16,TGT,SELL,201.0,365.35
2098,2023-02-22,DIS,SELL,16.0,77.33
2099,2024-01-11,AMAT,BUY,438.0,416.76
2100,2024-04-11,ADBE,SELL,102.0,90.77
2101,2024-08-04,PEP,SELL,299.0,390.04
2102,2023-01-01,META,SELL,252.0,409.64
2103,2023-06-15,DIS,SELL,492.0,369.02
2104,2023-10-24,PFE,SELL,257.0,164.52
2105,2024-08-01,AMD,SELL,425.0,305.2
2106,2024-09-27,COST,BUYY,163.0,247.49
2107,2023-01-01,TSLA,BUY,322.0,98.71
2108,2023-05-12,MSFT,BUY,105.0,55.13
2109,2024-04-02,MSFT,SELL,164.0,60.56
2110,2023-01-09,DIS,SELL,469.0,57.79
2111,2024-11-14,COST,BUY,159.0,482.78
2112,2023-02-16,AMD,BUY,357.0,272.32
2113,2023-05-03,UPS,SELL,180.0,312.7
2114,2023-07-12,UPS,BUY,84.0,407.06
2115,2023-01-10,AMD,SELL,325.0,315.37
2116,2024-03-27,PYPL,BUY,85.0,439.22
2117,2024-04-10,MSFT,SELL,488.0,271.35
2118,2023-03-19,IBM,BUY,294.0,438.56
2119,2024-08-19,ORCL,BUY,298.0,432.41
2120,2024-08-11,PFE,BUY,114.0,85.83
2121,2023-04-27,IBM,SELL,498.0,486.84
2122,2024-05-31,HON,BUY,137.0,435.41
2123,2024-01-20,AAPL,BUY,326.0,420.98
2124,2023-08-23,TGT,SELL,119.0,80.27
2125,2024-08-19,AVGO,SELL,8.0,64.78
2126,2024-06-27,AMD,BUY,28.0,359.15
2127,2023-06-25,BAC,SELL,120.0,241.44
2128,2023-02-11,KO,BUY,131.0,404.48
2129,2023-02-10,TGT,BUY,391.0,282.92
2130,2023-08-07,AVGO,BUY,94.0,65.05
2131,2024-11-26,ADBE,BUY,373.0,77.64
2132,2024-01-26,COST,SELL,76.0,127.6
2133,2023-10-24,COST,BUY,254.0,468.83
2134,2023-07-04,AMD,BUYY,129.0,77.98
2135,2023-09-21,UPS,BUY,87.0,119.46
2136,2023-05-24,UPS,SELL,58.0,163.9
2137,2023-11-17,IBM,BUY,196.0,75.32
2138,2024-07-17,TGT,SELL,410.0,374.87
2139,2024-06-12,MRK,SELL,192.0,477.44
2140,2023-08-09,KO,BUYY,205.0,437.56
2141,2024-08-27,ORCL,SELL,54.0,301.72
2142,2023-07-20,ORCL,BUY,481.0,369.86
2143,2023-04-09,TGT,SELL,296.0,398.3
2144,2023-09-23,TGT,SELL,98.0,55.01
2145,2024-06-23,IBM,SELL,293.0,290.13
2146,2023-09-04,META,SELL,25.0,143.73
2147,2024-04-24,AMAT,SELL,252.0,276.77
2148,2024-08-10,INTC,BUY,374.0,52.64
2149,2023-10-17,DIS,BUY,147.0,475.41
2150,2023-11-18,META,BUY,223.0,499.23
2151,2023-06-02,QCOM,BUY,230.0,167.05
2152,2023-02-02,IBM,SELL,479.0,139.08
2153,2023-08-14,INTC,BUY,416.0,372.62
2154,2023-05-15,DIS,SELL,27.0,172.76
2155,2023-09-21,TSLA,BUY,100.0,114.03
2156,2024-09-04,DIS,BUY,493.0,148.88
2157,2024-05-13,AMD,BUY,182.0,284.61
2158,2023-03-29,KO,SELL,73.0,378.09
2159,2023-09-17,JPM,SELL,449.0,119.27
2160,2023-12-27,UPS,BUY,352.0,70.14
2161,2024-08-08,KO,SELL,438.0,335.81
2162,2024-01-02,HON,SELL,28.0,349.53
2163,2023-07-06,HON,BUY,212.0,443.92
2164,2023-04-18,INTC,SELL,159.0,143.93
2165,2023-05-11,TSLA,BUY,411.0,241.47
2166,2023-11-03,AVGO,SELL,309.0,340.66
2167,2024-08-23,ORCL,BUY,231.0,372.91
2168,2024-07-04,HON,SELL,470.0,420.47
2169,2024-04-26,NVDA,BUY,22.0,292.54
2170,2023-07-04,ADBE,BUY,188.0,384.24
2171,2023-04-09,ORCL,SELL,28.0,231.09
2172,2023-06-15,COST,SELL,198.0,403.86
2173,2024-01-16,BAC,SELL,269.0,128.65
2174,2024-11-09,AVGO,BUY,109.0,323.99
2175,2024-11-05,PEP,SELL,371.0,251.03
2176,2024-06-04,BAC,BUYY,199.0,362.29
2177,2023-06-20,PYPL,BUY,468.0,498.95
2178,2024-06-30,WMT,BUY,394.0,434.88
2179,2023-05-19,MRK,SELL,464.0,223.68
2180,2024-08-30,PFE,BUY,316.0,216.53
2181,2023-11-28,BAC,BUY,78.0,107.66
2182,2023-11-19,PYPL,SELL,42.0,378.83
2183,2023-05-01,PEP,SELL,462.0,479.95
2184,2024-07-02,TSLA,BUY,395.0,353.55
2185,2024-04-16,COST,BUYY,331.0,233.94
2186,2023-01-16,ORCL,BUY,334.0,-50.93
2187,2023-05-31,ORCL,BUY,461.0,435.14
2188,2024-09-15,INTC,BUYY,398.0,384.09
2189,2023-12-03,QCOM,BUYY,427.0,166.41
2190,2023-05-28,PFE,BUY,374.0,122.58
2191,2024-11-13,PFE,BUYY,-186.0,91.98
2192,2024-06-30,ORCL,BUYY,256.0,457.39
2193,2024-10-08,CSCO,BUY,152.0,60.94
2194,2023-03-05,TSLA,SELL,112.0,160.9
2195,2023-10-22,ORCL,BUY,400.0,216.67
2196,2024-08-07,META,SELL,89.0,194.51
2197,2024-08-23,JPM,BUY,429.0,69.69
2198,2023-10-22,COST,BUY,59.0,344.87
2199,2023-02-26,PEP,BUY,124.0,311.82
2200,2023-02-17,AMAT,BUY,461.0,359.78
2201,2024-11-08,NVDA,SELL,385.0,74.02
2202,2023-06-18,JPM,SELL,95.0,181.56
2203,2023-10-13,ADBE,BUY,350.0,390.34
2204,2024-09-27,MRK,BUY,162.0,51.52
2205,2023-01-15,PYPL,SELL,116.0,359.29
2206,2023-11-10,PFE,BUY,437.0,461.23
2207,2024-09-16,AMAT,BUYY,462.0,483.92
2208,2024-09-10,WMT,BUY,114.0,349.34
2209,2023-01-07,ADBE,BUY,498.0,195.33
2210,2024-10-20,IBM,SELL,371.0,282.75
2211,2023-04-03,NFLX,SELL,48.0,285.85
2212,2024-01-13,KO,SELL,324.0,347.12
2213,2023-08-21,CSCO,SELL,394.0,498.89
2214,2023-10-19,HON,BUY,475.0,367.44
2215,2024-05-26,AMAT,BUY,295.0,56.3
2216,2023-09-26,TGT,BUY,107.0,175.78
2217,2023-01-29,PFE,SELL,223.0,102.31
2218,2023-12-12,JPM,SELL,31.0,123.13
2219,2023-09-21,CSCO,SELL,351.0,354.72
2220,2024-01-30,AMAT,BUYY,298.0,53.68
2221,2023-12-14,CSCO,BUY,106.0,377.91
2222,2024-03-31,ORCL,BUYY,157.0,457.84
2223,2023-11-22,NFLX,SELL,375.0,362.58
2224,2024-08-20,PYPL,BUY,70.0,423.25
2225,2024-07-20,COST,BUY,265.0,285.19
2226,2023-10-30,MRK,BUY,172.0,426.0
2227,2024-03-04,UPS,BUY,423.0,352.68
2228,2024-10-10,MSFT,BUY,196.0,340.55
2229,2023-05-12,QCOM,BUY,21.0,282.39
2230,2023-10-15,INTC,SELL,,340.5
2231,2023-05-29,DIS,SELL,476.0,299.44
2232,2024-05-25,META,BUY,421.0,264.11
2233,2024-08-03,PYPL,SELL,409.0,76.71
2234,2024-02-23,PYPL,SELL,91.0,284.36
2235,2024-06-05,AMD,SELL,270.0,429.11
2236,2024-01-07,AVGO,BUY,345.0,455.44
2237,2024-05-28,HON,BUY,372.0,197.71
2238,2023-03-08,TSLA,SELL,481.0,369.63
2239,2024-01-07,ADBE,BUY,88.0,468.21
2240,2023-12-29,MSFT,BUY,231.0,142.86
2241,2024-10-30,AVGO,SELL,327.0,453.33
2242,2024-11-09,AAPL,BUY,390.0,426.13
2243,2023-04-10,BAC,BUY,82.0,269.96
2244,2023-01-03,AMAT,BUY,254.0,295.03
2245,2024-01-05,TGT,SELL,93.0,142.7
2246,2023-02-05,GOOGL,BUY,298.0,154.45
2247,2024-09-20,TGT,BUY,469.0,419.04
2248,2023-12-27,TSLA,SELL,225.0,293.76
2249,2023-05-02,ADBE,SELL,439.0,338.6
2250,2024-08-04,COST,BUY,19.0,371.09
2251,2023-01-20,AMAT,SELL,54.0,114.97
2252,2023-02-21,WMT,BUY,49.0,228.75
2253,2024-06-01,AMD,BUY,371.0,455.66
2254,2023-07-09,KO,SELL,20.0,330.55
2255,2023-05-07,AMD,BUY,246.0,102.35
2256,2023-06-02,COST,BUY,248.0,386.62
2257,2024-01-02,PYPL,SELL,268.0,420.07
2258,2023-11-10,AMD,BUY,268.0,301.87
2259,2023-02-11,AMD,SELL,93.0,73.57
2260,2023-06-14,AMD,BUY,159.0,220.88
2261,2024-02-28,JPM,BUY,0.0,456.16
2262,2023-12-14,INTC,BUY,390.0,282.49
2263,2024-10-02,HON,BUYY,394.0,270.08
2264,2023-04-06,META,BUY,322.0,282.2
2265,2024-11-13,MRK,BUY,334.0,301.15
2266,2023-07-18,COST,BUY,38.0,143.75
2267,2023-10-13,JPM,BUY,82.0,126.03
2268,2024-01-02,BAC,SELL,170.0,445.05
2269,2023-03-15,IBM,BUY,67.0,150.59
2270,2024-09-29,PEP,BUY,61.0,279.22
2271,2024-04-06,HON,BUYY,264.0,357.3
2272,2023-10-11,PEP,BUY,248.0,203.68
2273,2024-04-16,PEP,BUY,373.0,393.48
2274,2024-10-19,MSFT,BUY,-449.0,233.3
2275,2024-05-08,MRK,SELL,220.0,144.19
2276,2024-07-07,AVGO,BUY,476.0,361.81
2277,2023-02-17,MRK,SELL,134.0,322.41
2278,2023-05-22,KO,SELL,218.0,174.94
2279,2023-03-23,CSCO,BUY,407.0,211.85
2280,2023-12-11,COST,BUY,13.0,390.0
2281,2023-08-13,AMZN,SELL,445.0,162.52
2282,2024-03-04,TSLA,BUY,390.0,130.56
2283,2024-01-15,AVGO,BUYY,198.0,214.99
2284,2023-12-07,META,BUY,470.0,411.01
2285,2023-06-11,COST,SELL,147.0,109.09
2286,2024-03-27,DIS,SELL,385.0,292.84
2287,2023-10-04,INTC,SELL,258.0,483.1
2288,2024-07-05,AMD,BUY,170.0,284.42
2289,2024-03-14,DIS,BUY,431.0,405.97
2290,2023-01-24,WMT,BUY,284.0,443.33
2291,2024-01-20,PEP,SELL,460.0,476.21
2292,2024-04-24,IBM,SELL,468.0,311.51
2293,2023-02-23,NVDA,BUY,338.0,403.56
2294,2023-04-17,AVGO,SELL,74.0,253.92
2295,2024-11-07,ORCL,BUY,37.0,408.98
2296,2023-12-17,META,BUY,377.0,290.21
2297,2023-09-15,NFLX,SELL,412.0,321.19
2298,2024-02-27,CSCO,BUY,193.0,477.01
2299,2023-05-29,WMT,BUY,44.0,417.75
2300,2023-05-21,NVDA,BUY,91.0,472.27
2301,2024-06-03,ORCL,BUY,483.0,276.61
2302,2024-03-22,WMT,BUY,307.0,283.01
2303,2023-02-10,PYPL,BUY,39.0,235.21
2304,2024-04-13,CSCO,SELL,349.0,227.44
2305,2024-08-09,NVDA,BUY,347.0,411.35
2306,2023-08-27,KO,SELL,222.0,96.53
2307,2023-09-18,AVGO,BUY,229.0,400.58
2308,2023-01-08,AVGO,BUY,201.0,336.75
2309,2023-06-07,HON,BUY,423.0,316.15
2310,2023-10-12,BAC,SELL,492.0,60.38
2311,2023-05-18,ORCL,SELL,14.0,193.63
2312,2023-04-08,MRK,BUY,106.0,343.27
2313,2024-01-21,KO,BUY,76.0,353.28
2314,2024-03-23,COST,SELL,479.0,70.59
2315,2024-02-16,AMD,BUY,474.0,155.44
2316,2023-02-07,PFE,SELL,80.0,395.92
2317,2023-12-02,IBM,BUY,236.0,287.73
2318,2023-02-11,AMAT,BUY,12.0,492.04
2319,2024-06-09,ADBE,BUY,362.0,215.04
2320,2024-06-08,AMAT,SELL,154.0,56.83
2321,2023-03-22,COST,SELL,415.0,234.73
2322,2024-01-22,NVDA,SELL,215.0,69.26
2323,2023-03-14,HON,SELL,493.0,341.03
2324,2023-11-01,PEP,SELL,340.0,127.18
2325,2023-03-25,NVDA,SELL,174.0,433.1
2326,2023-11-19,WMT,SELL,4.0,287.53
2327,2023-01-08,AVGO,BUY,315.0,72.63
2328,2023-12-18,PFE,BUY,455.0,202.04
2329,2024-04-15,PYPL,SELL,44.0,207.79
2330,2023-06-10,TGT,BUY,259.0,202.88
2331,2023-03-22,NFLX,BUY,282.0,405.79
2332,2023-09-30,MRK,SELL,93.0,264.72
2333,2024-09-14,NFLX,BUY,254.0,313.55
2334,2023-01-06,TSLA,BUY,151.0,229.33
2335,2024-05-30,AMAT,SELL,487.0,444.53
2336,2024-08-22,TGT,SELL,217.0,227.43
2337,2024-08-04,AAPL,BUY,497.0,237.3
2338,2024-05-26,DIS,SELL,442.0,387.68
2339,2024-07-12,AMZN,SELL,444.0,355.45
2340,2023-03-28,PEP,BUY,149.0,424.21
2341,2024-05-30,UPS,SELL,264.0,310.73
2342,2023-05-03,COST,SELL,307.0,134.91
2343,2024-06-09,GOOGL,SELL,284.0,488.84
2344,2024-04-26,CSCO,BUY,436.0,261.56
2345,2023-07-29,TSLA,BUY,195.0,52.88
2346,2024-06-25,BAC,SELL,140.0,355.96
2347,2023-06-19,MRK,SELL,421.0,141.22
2348,2023-04-14,GOOGL,SELL,209.0,141.76
2349,2023-07-28,HON,BUY,50.0,364.98
2350,2023-07-28,WMT,BUY,-218.0,462.51
2351,2023-04-10,META,BUYY,5.0,197.34
2352,2024-06-19,AMD,SELL,95.0,316.03
2353,2023-12-27,AMAT,SELL,158.0,410.01
2354,2024-01-04,NFLX,SELL,346.0,473.29
2355,2023-04-01,IBM,SELL,295.0,227.91
2356,2024-10-05,INTC,BUY,109.0,309.06
2357,2023-02-18,KO,BUY,127.0,89.29
2358,2023-07-17,MSFT,SELL,422.0,354.37
2359,2024-07-22,MRK,SELL,385.0,270.75
2360,2023-07-07,BAC,SELL,373.0,161.63
2361,2023-06-04,NFLX,BUY,135.0,400.94
2362,2023-11-13,UPS,SELL,462.0,394.51
2363,2024-02-10,GOOGL,SELL,352.0,342.35
2364,2023-09-09,ADBE,BUY,266.0,208.79
2365,2023-07-22,COST,BUY,414.0,487.66
2366,2023-12-26,TSLA,SELL,145.0,275.99
2367,2024-06-29,TSLA,SELL,439.0,207.65
2368,2023-10-06,MRK,BUYY,231.0,254.65
2369,2023-05-13,NVDA,BUY,6.0,301.87
2370,2024-10-27,AMZN,BUYY,249.0,347.2
2371,2023-05-17,KO,SELL,477.0,56.63
2372,2023-08-24,MRK,SELL,257.0,57.74
2373,2023-01-28,COST,SELL,222.0,482.04
2374,2023-12-26,MRK,SELL,445.0,361.26
2375,2024-03-15,UPS,BUY,99.0,113.01
2376,2024-11-11,PYPL,BUYY,295.0,129.49
2377,2024-01-27,HON,SELL,382.0,250.75
2378,2023-02-10,COST,BUY,52.0,452.03
2379,2024-02-14,META,BUY,5.0,95.23
2380,2023-01-01,NVDA,BUY,290.0,153.03
2381,2024-03-26,PFE,SELL,362.0,363.8
2382,2023-09-14,MSFT,BUY,341.0,137.99
2383,2023-12-02,PFE,SELL,302.0,89.69
2384,2023-09-12,AMZN,BUY,5.0,108.78
2385,2024-07-06,NVDA,SELL,23.0,222.65
2386,2023-10-12,AMD,BUY,237.0,305.15
2387,2023-02-03,ADBE,BUY,215.0,466.84
2388,2023-12-03,GOOGL,BUY,399.0,292.86
2389,2023-05-23,TGT,SELL,321.0,173.09
2390,2023-06-29,NVDA,BUY,211.0,454.46
2391,2024-09-06,MSFT,BUYY,150.0,409.08
2392,2024-04-13,AMAT,BUY,460.0,120.51
2393,2023-11-25,AMZN,BUY,49.0,497.05
2394,2023-02-17,META,SELL,364.0,266.66
2395,2024-09-27,META,BUYY,203.0,213.81
2396,2023-03-25,NVDA,BUY,21.0,124.25
